,branch-load-misses_mean,branch-load-misses_std,branch-load-misses_max,branch-load-misses_med,branch-loads_mean,branch-loads_std,branch-loads_max,branch-loads_med,branch-misses_mean,branch-misses_std,branch-misses_max,branch-misses_med,branches_mean,branches_std,branches_max,branches_med,bus-cycles_mean,bus-cycles_std,bus-cycles_max,bus-cycles_med,cache-misses_mean,cache-misses_std,cache-misses_max,cache-misses_med,cache-references_mean,cache-references_std,cache-references_max,cache-references_med,cpu-cycles_mean,cpu-cycles_std,cpu-cycles_max,cpu-cycles_med,dTLB-load-misses_mean,dTLB-load-misses_std,dTLB-load-misses_max,dTLB-load-misses_med,dTLB-loads_mean,dTLB-loads_std,dTLB-loads_max,dTLB-loads_med,dTLB-store-misses_mean,dTLB-store-misses_std,dTLB-store-misses_max,dTLB-store-misses_med,dTLB-stores_mean,dTLB-stores_std,dTLB-stores_max,dTLB-stores_med,instructions_mean,instructions_std,instructions_max,instructions_med,iTLB-load-misses_mean,iTLB-load-misses_std,iTLB-load-misses_max,iTLB-load-misses_med,iTLB-loads_mean,iTLB-loads_std,iTLB-loads_max,iTLB-loads_med,L1-dcache-load-misses_mean,L1-dcache-load-misses_std,L1-dcache-load-misses_max,L1-dcache-load-misses_med,L1-dcache-loads_mean,L1-dcache-loads_std,L1-dcache-loads_max,L1-dcache-loads_med,L1-dcache-stores_mean,L1-dcache-stores_std,L1-dcache-stores_max,L1-dcache-stores_med,L1-icache-load-misses_mean,L1-icache-load-misses_std,L1-icache-load-misses_max,L1-icache-load-misses_med,LLC-load-misses_mean,LLC-load-misses_std,LLC-load-misses_max,LLC-load-misses_med,LLC-loads_mean,LLC-loads_std,LLC-loads_max,LLC-loads_med,LLC-store-misses_mean,LLC-store-misses_std,LLC-store-misses_max,LLC-store-misses_med,LLC-store_mean,LLC-store_std,LLC-store_max,LLC-store_med,node-loads_mean,node-loads_std,node-loads_max,node-loads_med,node-stores_mean,node-stores_std,node-stores_max,node-stores_med
branch-misses_max,0.6494831192404737,0.8747428884304758,0.9999999539578948,0.38564503004715317,0.3320090342743785,0.4851194278619062,0.489366821472372,0.2656429568274565,0.6494853700777737,0.8747478352674017,,0.38565051731615685,0.3276195098170987,0.4545303493868563,0.39720499170424217,0.2638271871529696,0.5615553557947067,0.5489033294657735,0.6684575911141772,0.49924181627772496,0.2940546818803781,0.27633818472873495,0.3122217537744137,0.28604916795922575,0.29054865343606573,0.36650425834155326,0.43168316086195574,0.25224977511331664,0.5453953646208378,0.6817063638528095,0.6995419101112924,0.4269732634884617,0.18550316857435512,0.2744798094872468,0.3147744722952256,0.15680465037768374,0.4060970828025855,0.594073188136532,0.554286749303088,0.29835058447396096,0.21766525474528509,0.26519368551586314,0.2796041920072711,0.20209694008485946,0.4375589911834834,0.5243624107871475,0.5009698916266127,0.3532983837497324,0.394700916201834,0.5439149479076844,0.4684602177790407,0.3171036138599283,0.19307876257916443,0.28460904411534,0.29215925420606176,0.1465102314803098,0.2657243730638817,0.3415053876388984,0.3659353441743448,0.17880448721517359,0.30651637014044053,0.4052069544382943,0.4892050593728503,0.2756606671208825,0.40754582235893694,0.5812223480199334,0.5339010185617299,0.3039491194418161,0.43964769412859905,0.5080850496116461,0.4763995212156337,0.3579891589496226,0.2951293074050978,0.38730933175730353,0.43457093103315353,0.21467245853257863,0.2780664652416618,0.191083410852284,0.16768102133451443,0.2792521117408574,0.29330107377055614,0.4141007681992142,0.48083097019663795,0.24559270179244846,0.2580809274058728,0.27978113123628867,0.30331118546722674,0.23027625202138435,0.2688927592831365,0.2719588375643046,0.30448335980371344,0.26275918369540047,0.271039873887678,0.15068888675047265,0.2034399393613205,0.2882454931206209,0.24425999825663014,0.2305920544553945,0.26588157284366926,0.25412851699038724
branch-misses_med,0.895861510920884,0.21565292726070762,0.38566156371070415,0.9999999408653587,0.42261778239507275,0.07729368041239733,0.1910731496554184,0.4379877837676738,0.8958605690732832,0.215654709741153,0.3856505173161569,,0.4188735459907969,0.06509188489512685,0.15585794600350078,0.4342749744505918,0.7031542535743541,-0.14948529815174647,0.38752377728493753,0.715695739883675,0.36569444316800764,0.40677668735670736,0.2742251644588337,0.30464783681167373,0.34115791592671857,0.3005143024718358,0.2791317290317321,0.30178076122145,0.7387823273012588,0.03332806102752186,0.3651887405530156,0.7515213064530315,0.14387766120737672,0.1395429555684254,0.13065367333725825,0.12940592943393267,0.4279234268973237,0.11375497787913472,0.22667730275076828,0.45139859963550494,0.17660382739023883,0.1826054767869899,0.14778045601113596,0.14900148023418114,0.5763867017196855,0.1541250180255337,0.2637152504047453,0.609549095887533,0.4494695070005649,0.09241938408098817,0.17868872866217922,0.477195159665852,0.15404308823642038,0.12270644644434608,0.10257251558702901,0.1364677413029403,0.40087080960247434,0.3592232948840379,0.3691955845363476,0.3450070057646481,0.3109099008619814,0.25791296937054936,0.18116657775347236,0.2805544498466333,0.4284066154564856,0.11119383222426016,0.21740775541331253,0.45811463536374564,0.5776369502942346,0.14858810687726576,0.25252089395698857,0.6096559824041952,0.3580201528807049,0.2894368928689632,0.28246759601673715,0.3238458413873623,0.32509400290302193,0.2970318470803831,0.16575457394204746,0.2703249441247768,0.29727947108840225,0.2382705084595277,0.17662163945430145,0.27078157260873004,0.3366825987651792,0.3856528575691799,0.2470358627952802,0.23498308600950274,0.3586745335577701,0.4108199088101897,0.28650205558697617,0.27960573761678803,0.33516843278064284,0.26671914218860154,0.1578235224864587,0.2882487182937058,0.32420609850736376,0.3673960838474896,0.21721416712154812,0.24282740875642117
branches_mean,0.4427108370989232,0.22137838675765983,0.3276255013108629,0.4188694643904373,0.9951924459613538,0.7147662845584625,0.7631449627500896,0.9779983165052988,0.4427104978796457,0.22137950543827353,0.32761950981709875,0.41887354599079696,,0.7177014829188637,0.7358267648630653,0.9803953168955899,0.6543476753425949,-0.05740551968207298,0.410424588749126,0.6373250747942986,0.348362000420689,0.34465757389722795,0.29485899115443187,0.3138480411302856,0.3398926662170722,0.3105590616486034,0.3225465496239275,0.3212467977091181,0.6801959886304428,0.10964034596116289,0.39204159638496777,0.6499963272879142,0.16967633305692215,0.18702056157624813,0.2034218465161925,0.15319504772498893,0.8848228613608793,0.5683095304748417,0.6721624829422183,0.8732594397272571,0.20374361764636378,0.22460727151908205,0.20499367470338967,0.18390696354834396,0.5342631228638463,0.38619097706201866,0.45993028312001666,0.5075930854087759,0.8969838980356312,0.5217798040824083,0.5665863751845538,0.8823208379692759,0.18350157119243882,0.21739470620004064,0.22096510595985483,0.15347487351406844,0.34146696935884424,0.3232181197240985,0.33247689249261053,0.2863500154308988,0.324309046722184,0.28519711879478177,0.25110142521485485,0.3118699221023501,0.8868169373880616,0.5654717219762783,0.6671531683578589,0.8688841732998892,0.5320756018497811,0.3808203348739836,0.45019999741381694,0.5086089356326249,0.3225074188136789,0.30754558700046647,0.32041259459830784,0.27648428272179365,0.32170782653558055,0.2369509470906813,0.17254558576925366,0.30581746659015147,0.3026481672504142,0.26379702881035266,0.24205648438428592,0.2859254236876792,0.32121436606240333,0.33326209582148225,0.25671735091844633,0.26926208248540645,0.3501187485105241,0.35105032395063135,0.2937795042373405,0.3122795057684648,0.3238803582373748,0.21502760798060516,0.18009636654861028,0.30442655709995464,0.30471638782159854,0.31086642843473494,0.23347697033928386,0.26082017572486155
branches_std,0.21793912162845724,0.4819194444384893,0.45453851690659663,0.0650883074410357,0.706974046344912,0.9647226609086132,0.815300341690617,0.6525600019201198,0.2179402201985366,0.48192042362786763,0.45453034938685627,0.06509188489512685,0.7177014829188637,,0.8548779329568678,0.657740406689868,0.37902715607783394,0.42207761396965027,0.42352047258828207,0.35071259382888964,0.2015624881458553,0.21971783598868977,0.27811654360533344,0.2039661877700869,0.16528002263974625,0.26058899932777635,0.30033889442306133,0.14798536347045052,0.3707207156271658,0.49035243441294196,0.4319443097704914,0.29973134046254235,0.04497241989525436,0.16042486313483614,0.19938753301422293,0.019295558135106333,0.6317390978694749,0.741884440699391,0.6719735212362453,0.5722797422195943,0.07606118718902917,0.17245115839477504,0.1983135425718618,0.0654258691430516,0.2750444141173038,0.5135061559029785,0.4513581189640885,0.19394328460896287,0.6165208005908871,0.7681086077471139,0.6641245786791565,0.5574296316858838,0.05839637088540223,0.23322641593248156,0.26318938561014754,0.011563649791612387,0.15524058977703128,0.24567583462944387,0.26699362767863255,0.08363099516172887,0.17430140270860145,0.3316474138067164,0.3698811567081369,0.1589870141774556,0.6327709634374606,0.7379853864742832,0.6655086038972572,0.557319800405352,0.27353874843783915,0.5060487595582166,0.4403618316942853,0.20082265611261563,0.15781188587488035,0.2846591058959169,0.29600982923178726,0.08829093576194007,0.20781784934627393,0.15681862720387582,0.1738279232638359,0.22447510705984453,0.1444401369715556,0.2892718031313351,0.33801375232176506,0.11033006527226105,0.17187613489272863,0.19819815871079818,0.23115637602170197,0.1679940721778367,0.17166413974472194,0.2055489560603179,0.2443335747971357,0.17582791737380682,0.19707303447587957,0.1360689382371163,0.20368550864093327,0.21663165368508114,0.1516971564971713,0.16571169555888032,0.222728458418545,0.16730200084285443
branches_max,0.23471200359003314,0.31691694752372784,0.39720613667518145,0.15585937217757317,0.7276758844106328,0.7851448949779402,0.8096661834792498,0.676170078497571,0.23471265445525633,0.31691957699118356,0.39720499170424217,0.15585794600350078,0.7358267648630654,0.8548779329568678,,0.6782211649207902,0.405730650221273,0.18556462247677866,0.40713189363397445,0.37358493705387064,0.19684350416476135,0.1818363612168252,0.2318371828934076,0.19100995138812474,0.17479242753361074,0.21377578522000473,0.2687576648685147,0.1664587381397549,0.39265128634624585,0.2663643638524417,0.40679670332327805,0.3387749125651481,0.08628391526820288,0.1663964139806179,0.2079554243694526,0.06762982815626299,0.6272390047431705,0.5712464387070423,0.6256701485179578,0.5864533856447077,0.10697791063626917,0.17714827462936678,0.2024608450064072,0.0962520191820493,0.2838230896478177,0.38394261037073835,0.4206090962927264,0.22325133521016222,0.6209745970851162,0.6195674317365852,0.7896157735173511,0.5704584551268257,0.09597225213814098,0.2084009571566971,0.2351455336036176,0.06273609638611863,0.1582427753450511,0.20007931708922033,0.2234139603830322,0.11158746279840623,0.17867163498000985,0.2621100719085986,0.31457333885280303,0.16436357038526872,0.6309408343775613,0.5719991359904245,0.6271648497835061,0.578562580000797,0.2838622619788134,0.3815581248020567,0.416646963174393,0.2275666051263386,0.1675953448651823,0.23764218324106703,0.268457310171201,0.12132848020071496,0.1868847556434406,0.12213126243643467,0.13995491554607556,0.19569299190949763,0.16034146656455023,0.2425437742608025,0.2994826351713417,0.1399244389828885,0.1585318112790572,0.16367730029052016,0.1895659501401969,0.15362813762829436,0.16470151321285983,0.1610995026954482,0.20050843189036768,0.1681241527053218,0.17947116929542453,0.10559532072407755,0.15815901223308343,0.18579143422469924,0.1416152370419036,0.1316211384484447,0.1721479507651634,0.15172294364899816
branches_med,0.4232259558099814,0.1523126228345817,0.2638303932022826,0.43427195409039004,0.976592133383186,0.6583537552428989,0.7071981254375044,0.9945265682719421,0.4232254544484247,0.1523137753094519,0.2638271871529696,0.43427497445059177,0.9803953168955899,0.6577404066898679,0.6782211649207902,,0.6467076219230414,-0.11703796226429428,0.3730761228700534,0.650221870293977,0.35859274717902845,0.34685004987122897,0.28826183321346677,0.32477358049819466,0.3576842615490368,0.31798673223734986,0.3181809311139574,0.33908195651072165,0.6757928338994091,0.04689800568537423,0.3497437223942781,0.6775966887771004,0.17485179132212472,0.18420425173693322,0.19742974743015634,0.1597442354443829,0.8715563181277766,0.5187382547715661,0.6293597093264691,0.8935841009096841,0.20940258564687927,0.21934875036358933,0.1941089585583169,0.1910223679254857,0.5344930619698729,0.33995849508507564,0.4191781584301096,0.5327677290382047,0.8847095184016717,0.473391706452082,0.521722489804227,0.9047832341417275,0.19139401510462492,0.22468893520968294,0.22589560021061492,0.16164131266933338,0.3649777745850281,0.339914233704977,0.34006547151800326,0.308132035987786,0.33756922314987536,0.2704640448551088,0.2141461070702441,0.33076698396840365,0.8732489608758351,0.5170590468019042,0.6256175193526613,0.8867658304595596,0.5325788669689034,0.3353116377669517,0.4113779566185742,0.5358626956973729,0.343122105211339,0.3189586720361712,0.32256909593005106,0.2986618711281383,0.33197231449935477,0.23825603462063463,0.1650614976928793,0.31810504179561866,0.3137390693520019,0.25264981155737076,0.21255667896015035,0.2998996475617196,0.333332237410648,0.3384011698775761,0.25214444259245034,0.28214112720676643,0.3674449706041832,0.36166522018798936,0.29467804216297233,0.3297094347971746,0.33600874866705327,0.21667915293576367,0.16834660223960718,0.3174023288275601,0.31733557278779767,0.3167649426466096,0.2305447203956903,0.27232196343823273
bus-cycles_mean,0.7606102762105077,0.409357372790929,0.5615636033461878,0.7031510923333937,0.6595097258533968,0.3889919526726071,0.46258378135640316,0.6494419650141077,0.7606100808097843,0.4093601621814532,0.5615553557947067,0.7031542535743541,0.6543476753425949,0.37902715607783394,0.405730650221273,0.6467076219230414,,0.11231398035850065,0.7408164611491257,0.983232600320495,0.7593425726177013,0.6360020297511954,0.6287992763110585,0.7179919991648918,0.7368976677643582,0.6635813149830885,0.6993364874691003,0.6908035962239386,0.985021530403119,0.37846637707976405,0.6774128237766055,0.9495456346353672,0.4186083435894604,0.45072066213463025,0.4855885741439429,0.37673730939506217,0.7674921958294345,0.545698381824897,0.6422863504420042,0.7325744732585324,0.5226514898897995,0.49355925554939034,0.41748369196962876,0.49075611779530437,0.8639125527568592,0.5330360727995833,0.6244271571652964,0.8438560135501971,0.8098455217170661,0.5277382715099216,0.5384687816468146,0.7925496670849391,0.43338896759020273,0.42172954926390327,0.3906171025790514,0.37572206508126466,0.7206429676119573,0.6431626224280748,0.6471816050374418,0.6482989677543589,0.6645108321071602,0.5313748619536912,0.5182504585246387,0.6378404214157726,0.7661397853051992,0.5438430405910812,0.6273719446487137,0.7341009379468244,0.8636717547572589,0.5283906582723881,0.608648112126949,0.8415787570930139,0.7218703278868789,0.6570593748350203,0.6956594344723853,0.646706337860573,0.7123696758829898,0.4724163087493589,0.3800614459156033,0.690000047199872,0.677873741426809,0.5869652081267737,0.533775492737887,0.6354609712299663,0.716049867841431,0.6468516924312517,0.5593531429669157,0.6754684158193657,0.7507583425035902,0.6414943888762704,0.6089661060681754,0.7237256374426372,0.7217577560062534,0.42549337363350453,0.4031955587372506,0.7047465122716253,0.7038626963056914,0.596384316979231,0.5329079609929785,0.6802228165309612
bus-cycles_std,0.1315147726407955,0.7113379960526801,0.5489129870667321,-0.14948330208513003,-0.05706914201306176,0.4363977972917908,0.2284574596340682,-0.11977834156593013,0.13151716503412852,0.7113392599241445,0.5489033294657735,-0.14948529815174647,-0.05740551968207298,0.42207761396965027,0.18556462247677868,-0.11703796226429428,0.11231398035850065,,0.4922533869324369,0.08403783001370307,0.15750290228858893,0.1928613071951073,0.31586526366332957,0.197801477922278,0.07291670815580194,0.30304344986505144,0.35120041900325083,0.025746466421376686,0.06796586421296771,0.9313245888032758,0.501014859790167,-0.0342739924200011,-0.03151692404446603,0.18511401576416558,0.23260543592983082,-0.07723442936520623,0.028154300004535445,0.5359636491041191,0.3290260172560308,-0.08944806529171268,0.002093531896409425,0.15139488898227177,0.17888974112307682,0.0007577566691499828,0.05412024777608504,0.47547400537204526,0.3045496177373813,-0.03722230328095492,0.0211796394730001,0.5617493924271891,0.3081817698681995,-0.06573585220368637,-0.029169803909676172,0.1989726470085122,0.21008341483106935,-0.0908245339858127,0.0705642466426399,0.23076050696051578,0.23043388443049834,-0.025219627210668203,0.060034456732049706,0.3551553544241502,0.4561005189000271,0.031257467551628906,0.0254312218791744,0.5238996092932552,0.3135149895898497,-0.08441765944680578,0.051428267988994594,0.4638050811522649,0.28505487850862876,-0.034123789258583524,0.09275680333281572,0.32444036082341304,0.32921632186342087,-0.01069370318122586,0.188981538324373,0.15687500668028492,0.21521783598047395,0.22976235215512816,0.0734312161963595,0.37192623340305747,0.4430669555285097,0.002355931970015344,0.11478765371153374,0.13619447408078622,0.26262624260507894,0.17358128079510585,0.08230055095020007,0.1364494516263445,0.24200929904775476,0.13077285140613332,0.16598552976079445,0.1407928232539742,0.2736630285954943,0.2187359647371616,0.0890574712997034,0.08893880668514399,0.24691663094602445,0.1735123575422629
bus-cycles_max,0.5346983063646404,0.5457213514193776,0.6684617642615698,0.38752558842738044,0.41804980790502394,0.4353998080348291,0.4626133036482273,0.3767713309205243,0.5346993508336261,0.545725708028806,0.6684575911141772,0.38752377728493753,0.410424588749126,0.423520472588282,0.4071318936339745,0.3730761228700534,0.7408164611491257,0.4922533869324369,,0.6943057395048051,0.6104351829285924,0.48429357128327954,0.5844564611374287,0.6024339166288252,0.5611654165194554,0.5962483663593765,0.6728216419336868,0.5040126012344097,0.6880514035497415,0.6498561078839954,0.9324066558909102,0.6110764595235962,0.2816865909653853,0.387667957234472,0.454161585714187,0.2337086757629774,0.5205993722069936,0.5773883000311196,0.6122334810026563,0.4470360127595402,0.3760137882724849,0.40616009797173175,0.36600981651376735,0.35306355147478186,0.5980190871368278,0.5372626313803099,0.5774976067705669,0.5445865965851601,0.5416951639102474,0.5656049667162028,0.5431324316003556,0.4909467334654647,0.2936047594793378,0.37154313510072606,0.36972043072901656,0.22750961849174478,0.5588731328222567,0.5655957776774165,0.5756828210413434,0.4637090455502373,0.48725948079600656,0.4989541257493947,0.5716638827487821,0.4542789484727315,0.517252553906153,0.5709201036980474,0.5942606818010705,0.4474070259891911,0.5948927167551074,0.5299221298761722,0.5601343700359656,0.540295251134372,0.5586145506414525,0.6114673080979245,0.6653829614729316,0.45370917385954473,0.579442589107517,0.34739713870200845,0.33504201401687195,0.5890711236583706,0.5139601907657478,0.5692877229672393,0.5926535654445426,0.4516514157646868,0.5436065054493231,0.4636503155945937,0.48980148226041753,0.5649056648664535,0.5583678089596676,0.45307048226532093,0.511844181580325,0.5761201953487545,0.5733552847112322,0.3027190092958236,0.3899877174541094,0.5930985168046603,0.5225693915962499,0.3986612981775393,0.4707656689033695,0.5658506240053267
bus-cycles_med,0.7301609093109889,0.35046031990370025,0.4992498901641647,0.7156927916230167,0.6415669273422752,0.3601312313332759,0.42652399059983664,0.6514953234543646,0.7301605749669161,0.35046295814664297,0.49924181627772496,0.7156957398836751,0.6373250747942985,0.35071259382888964,0.3735849370538706,0.650221870293977,0.983232600320495,0.08403783001370306,0.6943057395048051,,0.7707966455114676,0.6484905534099377,0.6286436801689224,0.7334950078297827,0.740863659767306,0.6659601368462308,0.6934016093415047,0.6995348490975453,0.9699844354544833,0.34503590190446914,0.6301735496018386,0.9740697359201166,0.41622246108391625,0.45344971290958996,0.48652013970266395,0.3744663446951382,0.7542833299910535,0.5177582893926919,0.6116450125587103,0.7425139421969595,0.5229796179176703,0.493345778970191,0.41600188392621423,0.4937674418585331,0.8581897612260844,0.524341425830705,0.6075767088344509,0.8575717239862791,0.8007163223149758,0.5127613482814795,0.5152875135530043,0.8048806998897321,0.4309956166375121,0.42116970714866014,0.3843401933488418,0.37377536678401413,0.724420228733305,0.6511078555103088,0.6556333812895564,0.6549963101000763,0.666240458145518,0.5209126059651052,0.48702919887320123,0.6465825562075783,0.7527652392764684,0.5168297862437892,0.598632975165168,0.744489947483832,0.8579969598843266,0.5203531502336479,0.5939038459217572,0.8567749759088524,0.7277087352244411,0.6626661749907501,0.6955071915926984,0.6586213981802711,0.7276236980372764,0.48381889451980487,0.38118912010822653,0.7096584267811591,0.6785615171179639,0.5798070809816593,0.5114257764003702,0.6408487158465497,0.7314207156510592,0.6604582846569923,0.5634869801134135,0.6924363131515099,0.7633601404029045,0.6572121305025402,0.6151143230276257,0.7375530822642145,0.7387137704561805,0.43763661903358636,0.3992689286469277,0.7253602391150429,0.7201027552036066,0.61196263063303,0.5389556762856592,0.6964936409725765
cache-misses_mean,0.3599800607803437,0.16401907339862407,0.2940600513800649,0.3656953461683376,0.353454652813242,0.20407775560585784,0.23905738996929138,0.36098623744351227,0.3599797742261473,0.1640221327158012,0.29405468188037803,0.36569444316800764,0.34836200042068904,0.20156248814585528,0.19684350416476137,0.35859274717902845,0.7593425726177014,0.15750290228858893,0.6104351829285924,0.7707966455114676,,0.8076993010597636,0.8394377552803649,0.9782470706627172,0.8374566793936896,0.7604765685939517,0.7757991095490228,0.8059884057613312,0.7149792104232339,0.38149973007867116,0.5252941252887776,0.7231395553475145,0.4171987310900565,0.5048816768156638,0.5406318820327427,0.36463751111589615,0.4887054813583204,0.40631900793675263,0.4805663886012519,0.46968650116528354,0.6083892639907581,0.5760332379949139,0.47225379641524634,0.5758039554241388,0.633796001911459,0.4591342569209857,0.5278348172418565,0.6223215411357679,0.5391867287711671,0.44152982306408023,0.42230262213534464,0.5321952934737426,0.4215768233233646,0.4568963900233407,0.40538641959236477,0.35160889816105617,0.7811161404528281,0.6745283053386559,0.6511111904105393,0.7499254865970455,0.6900358109170045,0.5501720356873104,0.5414023589689121,0.6786668035257051,0.480202601737582,0.40800797600278843,0.4659702846378421,0.46575618978490113,0.6250260296468877,0.460355764876592,0.5182580146943276,0.6096336137308552,0.7891044536755398,0.7354043055824647,0.7657674890215947,0.7285820035917907,0.9597201193806515,0.6545245514902044,0.565392689660674,0.9406514964018018,0.74934038267999,0.65808607579402,0.569663247303785,0.7126376841442966,0.9299695111481628,0.7857466822214928,0.7245606596767266,0.9219031926697684,0.9112551054045759,0.7313405396036524,0.7466554628060389,0.9137247569810015,0.9669249236467801,0.6260649384179486,0.5922034121326007,0.9455020463701236,0.9241548283606298,0.7539745049613742,0.7310405688204573,0.9189253103506893
cache-misses_std,0.41079774323456897,0.18117455043008351,0.276350139697229,0.4067734623965335,0.3464007338433063,0.23181098308564915,0.2306875554981232,0.3463743218856,0.41079720231017913,0.1811768926080797,0.27633818472873495,0.4067766873567073,0.34465757389722795,0.21971783598868977,0.1818363612168252,0.34685004987122897,0.6360020297511954,0.1928613071951073,0.48429357128327954,0.6484905534099378,0.8076993010597636,,0.8689443770203374,0.7343190728424147,0.6801975742370878,0.765915480839649,0.6773143889944516,0.6182058409995249,0.6312204470076143,0.34838338142234515,0.43069074141743213,0.622207411050424,0.36766279199016755,0.5088041190541697,0.48915663793462877,0.3129269718312431,0.40825768041743193,0.33765999208057573,0.3866622493897993,0.3840029716359398,0.4989216281358074,0.5611948159458484,0.44009997843221393,0.46424516438972235,0.5293438491738689,0.43099819669320005,0.46403288195130715,0.49515309169849037,0.45697589344930767,0.3713393880518685,0.32662001384592115,0.44318029233768186,0.3692483262161777,0.4430923949813367,0.3560867789910092,0.29942478558080504,0.6056334873940569,0.6018238195637017,0.5542253815604351,0.5249543130609209,0.5995021684553548,0.6690795969685707,0.5729102385308227,0.557013860898255,0.40250713045723296,0.33597015220506965,0.3728420534020476,0.3825371420653936,0.5228942028196133,0.4248546352661089,0.4488912376974804,0.4873048657259527,0.6337074097406687,0.6721917100978654,0.6329634040669669,0.5422990513020837,0.7805794685287455,0.7985143542258423,0.6713883104475723,0.7090485403160351,0.6272822400039133,0.687234773475036,0.5333120234739888,0.5613250591489157,0.7448460009828344,0.7836642971470773,0.6866233968540516,0.6676841598377629,0.7417516095564851,0.7844237145290986,0.7219333564343288,0.6928953176422106,0.7876146870603905,0.7841391680551502,0.6868351003909254,0.7225937098662494,0.7341829588959198,0.7767774115376808,0.6821373295213827,0.6744683199623053
cache-misses_max,0.3097680593043215,0.2252774886455863,0.3122275176525185,0.27423108214129627,0.2988815657705246,0.2831154123362012,0.2677087331090351,0.2891182331183661,0.30976804583719725,0.22528083795304477,0.3122217537744137,0.27422516445883377,0.29485899115443187,0.2781165436053335,0.2318371828934076,0.28826183321346677,0.6287992763110585,0.3158652636633296,0.5844564611374288,0.6286436801689224,0.8394377552803649,0.8689443770203374,,0.8045429743663938,0.6901442021601004,0.7601060899501989,0.7761843536620451,0.6340807397120032,0.5871126768483905,0.47208189680522256,0.521018970301098,0.5642782104139465,0.33434484243294976,0.5032964941480145,0.5362586242108173,0.27103442508982256,0.39354138028437097,0.41739874624931683,0.46312930414682185,0.35406880093807525,0.49066144917255106,0.5722562984664539,0.49105829483549407,0.4553003043014011,0.5106436807156471,0.4821890196705475,0.5155862481592998,0.47203272248853456,0.4418363438725687,0.47037705429164606,0.424300522984076,0.4187286424909615,0.3419166606235689,0.4755250793886524,0.4282578134406086,0.25806754466539134,0.629163723546788,0.611670985657438,0.5856090440360291,0.5618803874506281,0.58650220455758,0.6493724025135228,0.6646859071961436,0.5496932205125269,0.3883053003688005,0.4176367804022338,0.44403426215821756,0.3551520553570475,0.5055847279353484,0.48130792982343595,0.49877606811289055,0.46692892653749235,0.6506745436677209,0.7051899107382121,0.7177974736407303,0.556696116242629,0.8208556816522281,0.7158426088228476,0.6878752985581952,0.7833024353806768,0.6267084693524867,0.7040002896989568,0.6384162658215882,0.5587542660177783,0.7768462915539807,0.7474067687378841,0.7522802802824661,0.7607858155102472,0.7593261587009157,0.7248282224140902,0.7831913258580689,0.7511180958095139,0.8219562395355676,0.6973489893789717,0.7280725532940721,0.7856098369254665,0.7645479121856205,0.724068763942947,0.763168404752725,0.7599789256987283
